,ds,y,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
1346,2014-04-30,25677080.78267022,18150528.990473386,15424203.204604939,17126919.400075413,22104483.391798425,19826407.30361511
1347,2014-05-02,27971827.169578623,15424203.204604939,17126919.400075413,22104483.391798425,19826407.30361511,25677080.78267022
1348,2014-05-05,43085265.404966176,17126919.400075413,22104483.391798425,19826407.30361511,25677080.78267022,27971827.169578623
1349,2014-05-06,27394993.025989752,22104483.391798425,19826407.30361511,25677080.78267022,27971827.169578623,43085265.404966176
1350,2014-05-07,32753943.649491888,19826407.30361511,25677080.78267022,27971827.169578623,43085265.404966176,27394993.025989752
1351,2014-05-08,26625646.95651036,25677080.78267022,27971827.169578623,43085265.404966176,27394993.025989752,32753943.649491888
1352,2014-05-09,30559544.248172987,27971827.169578623,43085265.404966176,27394993.025989752,32753943.649491888,26625646.95651036
1353,2014-05-12,30018774.0563706,43085265.404966176,27394993.025989752,32753943.649491888,26625646.95651036,30559544.248172987
1354,2014-05-13,24571766.443332933,27394993.025989752,32753943.649491888,26625646.95651036,30559544.248172987,30018774.0563706
1355,2014-05-14,28249034.18548385,32753943.649491888,26625646.95651036,30559544.248172987,30018774.0563706,24571766.443332933
1356,2014-05-15,21284743.815582883,26625646.95651036,30559544.248172987,30018774.0563706,24571766.443332933,28249034.18548385
1357,2014-05-16,26737552.18402862,30559544.248172987,30018774.0563706,24571766.443332933,28249034.18548385,21284743.815582883
1358,2014-05-19,24447508.737269394,30018774.0563706,24571766.443332933,28249034.18548385,21284743.815582883,26737552.18402862
1359,2014-05-20,20585638.132344395,24571766.443332933,28249034.18548385,21284743.815582883,26737552.18402862,24447508.737269394
1360,2014-05-21,23282253.963364966,28249034.18548385,21284743.815582883,26737552.18402862,24447508.737269394,20585638.132344395
1361,2014-05-22,16730146.591899568,21284743.815582883,26737552.18402862,24447508.737269394,20585638.132344395,23282253.963364966
1362,2014-05-23,16402403.273958093,26737552.18402862,24447508.737269394,20585638.132344395,23282253.963364966,16730146.591899568
1363,2014-05-26,19457975.797348257,24447508.737269394,20585638.132344395,23282253.963364966,16730146.591899568,16402403.273958093
1364,2014-05-27,16347791.036615385,20585638.132344395,23282253.963364966,16730146.591899568,16402403.273958093,19457975.797348257
1365,2014-05-28,16761611.679011734,23282253.963364966,16730146.591899568,16402403.273958093,19457975.797348257,16347791.036615385
1366,2014-05-29,16546914.782000905,16730146.591899568,16402403.273958093,19457975.797348257,16347791.036615385,16761611.679011734
1367,2014-05-30,22737665.157933556,16402403.273958093,19457975.797348257,16347791.036615385,16761611.679011734,16546914.782000905
1368,2014-05-31,644091.4923172551,19457975.797348257,16347791.036615385,16761611.679011734,16546914.782000905,22737665.157933556
1369,2014-06-02,28937379.591379557,16347791.036615385,16761611.679011734,16546914.782000905,22737665.157933556,644091.4923172551
1370,2014-06-03,23290219.62386943,16761611.679011734,16546914.782000905,22737665.157933556,644091.4923172551,28937379.591379557
1371,2014-06-04,21110454.61758312,16546914.782000905,22737665.157933556,644091.4923172551,28937379.591379557,23290219.62386943
1372,2014-06-05,22098426.164696984,22737665.157933556,644091.4923172551,28937379.591379557,23290219.62386943,21110454.61758312
1373,2014-06-06,31383071.870285627,644091.4923172551,28937379.591379557,23290219.62386943,21110454.61758312,22098426.164696984
1374,2014-06-09,31633057.687844817,28937379.591379557,23290219.62386943,21110454.61758312,22098426.164696984,31383071.870285627
1375,2014-06-10,31588350.514546398,23290219.62386943,21110454.61758312,22098426.164696984,31383071.870285627,31633057.687844817
1376,2014-06-11,22122720.57482466,21110454.61758312,22098426.164696984,31383071.870285627,31633057.687844817,31588350.514546398
1377,2014-06-12,16308381.386753788,22098426.164696984,31383071.870285627,31633057.687844817,31588350.514546398,22122720.57482466
1378,2014-06-13,19944700.79235426,31383071.870285627,31633057.687844817,31588350.514546398,22122720.57482466,16308381.386753788
1379,2014-06-16,25706657.744971335,31633057.687844817,31588350.514546398,22122720.57482466,16308381.386753788,19944700.79235426
1380,2014-06-17,13698964.631237775,31588350.514546398,22122720.57482466,16308381.386753788,19944700.79235426,25706657.744971335
1381,2014-06-18,26009404.64963351,22122720.57482466,16308381.386753788,19944700.79235426,25706657.744971335,13698964.631237775
1382,2014-06-20,19276386.521404322,16308381.386753788,19944700.79235426,25706657.744971335,13698964.631237775,26009404.64963351
1383,2014-06-23,14921047.379755674,19944700.79235426,25706657.744971335,13698964.631237775,26009404.64963351,19276386.521404322
1384,2014-06-24,18010361.4949948,25706657.744971335,13698964.631237775,26009404.64963351,19276386.521404322,14921047.379755674
1385,2014-06-25,15187875.18874511,13698964.631237775,26009404.64963351,19276386.521404322,14921047.379755674,18010361.4949948
1386,2014-06-26,14928217.288031561,26009404.64963351,19276386.521404322,14921047.379755674,18010361.4949948,15187875.18874511
1387,2014-06-27,16732793.68500941,19276386.521404322,14921047.379755674,18010361.4949948,15187875.18874511,14928217.288031561
1388,2014-06-30,24789994.888568737,14921047.379755674,18010361.4949948,15187875.18874511,14928217.288031561,16732793.68500941
1389,2014-07-01,21665305.673424542,18010361.4949948,15187875.18874511,14928217.288031561,16732793.68500941,24789994.888568737
1390,2014-07-02,21320086.668961003,15187875.18874511,14928217.288031561,16732793.68500941,24789994.888568737,21665305.673424542
1391,2014-07-03,22158284.957280196,14928217.288031561,16732793.68500941,24789994.888568737,21665305.673424542,21320086.668961003
1392,2014-07-04,22755962.007636674,16732793.68500941,24789994.888568737,21665305.673424542,21320086.668961003,22158284.957280196
1393,2014-07-07,32326009.72520932,24789994.888568737,21665305.673424542,21320086.668961003,22158284.957280196,22755962.007636674
1394,2014-07-08,24686181.019800365,21665305.673424542,21320086.668961003,22158284.957280196,22755962.007636674,32326009.72520932
1395,2014-07-09,23063321.17034312,21320086.668961003,22158284.957280196,22755962.007636674,32326009.72520932,24686181.019800365
1396,2014-07-10,27451654.267495703,22158284.957280196,22755962.007636674,32326009.72520932,24686181.019800365,23063321.17034312
1397,2014-07-11,18786676.46985038,22755962.007636674,32326009.72520932,24686181.019800365,23063321.17034312,27451654.267495703
1398,2014-07-14,21221909.98086136,32326009.72520932,24686181.019800365,23063321.17034312,27451654.267495703,18786676.46985038
1399,2014-07-15,20094477.556266267,24686181.019800365,23063321.17034312,27451654.267495703,18786676.46985038,21221909.98086136
1400,2014-07-16,24723769.176108222,23063321.17034312,27451654.267495703,18786676.46985038,21221909.98086136,20094477.556266267
1401,2014-07-17,13108058.521700395,27451654.267495703,18786676.46985038,21221909.98086136,20094477.556266267,24723769.176108222
1402,2014-07-18,13559620.708202742,18786676.46985038,21221909.98086136,20094477.556266267,24723769.176108222,13108058.521700395
1403,2014-07-21,15390694.264495278,21221909.98086136,20094477.556266267,24723769.176108222,13108058.521700395,13559620.708202742
1404,2014-07-22,11721037.443423117,20094477.556266267,24723769.176108222,13108058.521700395,13559620.708202742,15390694.264495278
1405,2014-07-23,9746056.269112917,24723769.176108222,13108058.521700395,13559620.708202742,15390694.264495278,11721037.443423117
1406,2014-07-24,9228768.761283176,13108058.521700395,13559620.708202742,15390694.264495278,11721037.443423117,9746056.269112917
1407,2014-07-25,9446115.773132749,13559620.708202742,15390694.264495278,11721037.443423117,9746056.269112917,9228768.761283176
1408,2014-07-28,11351836.466421137,15390694.264495278,11721037.443423117,9746056.269112917,9228768.761283176,9446115.773132749
1409,2014-07-29,9597637.801354319,11721037.443423117,9746056.269112917,9228768.761283176,9446115.773132749,11351836.466421137
1410,2014-07-30,9974989.304914465,9746056.269112917,9228768.761283176,9446115.773132749,11351836.466421137,9597637.801354319
1411,2014-07-31,12589013.605152845,9228768.761283176,9446115.773132749,11351836.466421137,9597637.801354319,9974989.304914465
1412,2014-08-01,9193946.930630036,9446115.773132749,11351836.466421137,9597637.801354319,9974989.304914465,12589013.605152845
1413,2014-08-04,10703589.815434178,11351836.466421137,9597637.801354319,9974989.304914465,12589013.605152845,9193946.930630036
1414,2014-08-05,8629431.013755957,9597637.801354319,9974989.304914465,12589013.605152845,9193946.930630036,10703589.815434178
1415,2014-08-06,8528791.434491472,9974989.304914465,12589013.605152845,9193946.930630036,10703589.815434178,8629431.013755957
1416,2014-08-07,7801311.309529962,12589013.605152845,9193946.930630036,10703589.815434178,8629431.013755957,8528791.434491472
1417,2014-08-08,7807849.562110966,9193946.930630036,10703589.815434178,8629431.013755957,8528791.434491472,7801311.309529962
1418,2014-08-11,8207000.984175659,10703589.815434178,8629431.013755957,8528791.434491472,7801311.309529962,7807849.562110966
1419,2014-08-12,6342994.211845814,8629431.013755957,8528791.434491472,7801311.309529962,7807849.562110966,8207000.984175659
1420,2014-08-13,5423208.115742073,8528791.434491472,7801311.309529962,7807849.562110966,8207000.984175659,6342994.211845814
1421,2014-08-14,6206651.633117084,7801311.309529962,7807849.562110966,8207000.984175659,6342994.211845814,5423208.115742073
1422,2014-08-15,6661022.032034825,7807849.562110966,8207000.984175659,6342994.211845814,5423208.115742073,6206651.633117084
1423,2014-08-18,7095174.903901818,8207000.984175659,6342994.211845814,5423208.115742073,6206651.633117084,6661022.032034825
1424,2014-08-19,5335966.313775307,6342994.211845814,5423208.115742073,6206651.633117084,6661022.032034825,7095174.903901818
1425,2014-08-20,5261621.409596138,5423208.115742073,6206651.633117084,6661022.032034825,7095174.903901818,5335966.313775307
1426,2014-08-21,5415581.891120432,6206651.633117084,6661022.032034825,7095174.903901818,5335966.313775307,5261621.409596138
1427,2014-08-22,5244643.737498029,6661022.032034825,7095174.903901818,5335966.313775307,5261621.409596138,5415581.891120432
1428,2014-08-25,5524257.919434251,7095174.903901818,5335966.313775307,5261621.409596138,5415581.891120432,5244643.737498029
1429,2014-08-26,4888094.633086576,5335966.313775307,5261621.409596138,5415581.891120432,5244643.737498029,5524257.919434251
1430,2014-08-27,4574251.383390648,5261621.409596138,5415581.891120432,5244643.737498029,5524257.919434251,4888094.633086576
1431,2014-08-28,4735880.918417909,5415581.891120432,5244643.737498029,5524257.919434251,4888094.633086576,4574251.383390648
1432,2014-08-29,5381111.878513237,5244643.737498029,5524257.919434251,4888094.633086576,4574251.383390648,4735880.918417909
1433,2014-08-31,140171.58066557534,5524257.919434251,4888094.633086576,4574251.383390648,4735880.918417909,5381111.878513237
1434,2014-09-01,5952388.914067015,4888094.633086576,4574251.383390648,4735880.918417909,5381111.878513237,140171.58066557534
1435,2014-09-02,4503345.946131764,4574251.383390648,4735880.918417909,5381111.878513237,140171.58066557534,5952388.914067015
1436,2014-09-03,4635673.7201022925,4735880.918417909,5381111.878513237,140171.58066557534,5952388.914067015,4503345.946131764
1437,2014-09-04,4718280.240486931,5381111.878513237,140171.58066557534,5952388.914067015,4503345.946131764,4635673.7201022925
1438,2014-09-05,4588772.530461467,140171.58066557534,5952388.914067015,4503345.946131764,4635673.7201022925,4718280.240486931
1439,2014-09-08,5164448.787716756,5952388.914067015,4503345.946131764,4635673.7201022925,4718280.240486931,4588772.530461467
1440,2014-09-09,4177077.551716252,4503345.946131764,4635673.7201022925,4718280.240486931,4588772.530461467,5164448.787716756
1441,2014-09-10,3709618.28827389,4635673.7201022925,4718280.240486931,4588772.530461467,5164448.787716756,4177077.551716252
1442,2014-09-11,3644589.8155191573,4718280.240486931,4588772.530461467,5164448.787716756,4177077.551716252,3709618.28827389
1443,2014-09-12,3727513.1428516037,4588772.530461467,5164448.787716756,4177077.551716252,3709618.28827389,3644589.8155191573
1444,2014-09-15,4291366.780289464,5164448.787716756,4177077.551716252,3709618.28827389,3644589.8155191573,3727513.1428516037
1445,2014-09-16,3932228.099568157,4177077.551716252,3709618.28827389,3644589.8155191573,3727513.1428516037,4291366.780289464
1446,2014-09-17,3493330.8545704847,3709618.28827389,3644589.8155191573,3727513.1428516037,4291366.780289464,3932228.099568157
1447,2014-09-18,3412039.089484319,3644589.8155191573,3727513.1428516037,4291366.780289464,3932228.099568157,3493330.8545704847
1448,2014-09-19,3611233.1157472907,3727513.1428516037,4291366.780289464,3932228.099568157,3493330.8545704847,3412039.089484319
1449,2014-09-22,3675149.2638105713,4291366.780289464,3932228.099568157,3493330.8545704847,3412039.089484319,3611233.1157472907
1450,2014-09-23,3300577.2580937827,3932228.099568157,3493330.8545704847,3412039.089484319,3611233.1157472907,3675149.2638105713
1451,2014-09-24,3534227.6372810258,3493330.8545704847,3412039.089484319,3611233.1157472907,3675149.2638105713,3300577.2580937827
1452,2014-09-25,3304408.6807938097,3412039.089484319,3611233.1157472907,3675149.2638105713,3300577.2580937827,3534227.6372810258
1453,2014-09-26,3278998.938582466,3611233.1157472907,3675149.2638105713,3300577.2580937827,3534227.6372810258,3304408.6807938097
1454,2014-09-29,3648578.0069537214,3675149.2638105713,3300577.2580937827,3534227.6372810258,3304408.6807938097,3278998.938582466
1455,2014-09-30,3092797.636090968,3300577.2580937827,3534227.6372810258,3304408.6807938097,3278998.938582466,3648578.0069537214
1456,2014-10-01,3035458.318648625,3534227.6372810258,3304408.6807938097,3278998.938582466,3648578.0069537214,3092797.636090968
1457,2014-10-02,2609892.73757967,3304408.6807938097,3278998.938582466,3648578.0069537214,3092797.636090968,3035458.318648625
1458,2014-10-03,3002992.1233403226,3278998.938582466,3648578.0069537214,3092797.636090968,3035458.318648625,2609892.73757967
1459,2014-10-06,2964843.6531299828,3648578.0069537214,3092797.636090968,3035458.318648625,2609892.73757967,3002992.1233403226
1460,2014-10-07,2891104.2300519845,3092797.636090968,3035458.318648625,2609892.73757967,3002992.1233403226,2964843.6531299828
1461,2014-10-08,2816332.42462224,3035458.318648625,2609892.73757967,3002992.1233403226,2964843.6531299828,2891104.2300519845
1462,2014-10-09,2581921.105014307,2609892.73757967,3002992.1233403226,2964843.6531299828,2891104.2300519845,2816332.42462224
1463,2014-10-10,2740364.286809296,3002992.1233403226,2964843.6531299828,2891104.2300519845,2816332.42462224,2581921.105014307
1464,2014-10-13,2812336.2139802985,2964843.6531299828,2891104.2300519845,2816332.42462224,2581921.105014307,2740364.286809296
1465,2014-10-14,2672570.294919075,2891104.2300519845,2816332.42462224,2581921.105014307,2740364.286809296,2812336.2139802985
1466,2014-10-15,2698948.162247778,2816332.42462224,2581921.105014307,2740364.286809296,2812336.2139802985,2672570.294919075
1467,2014-10-16,2310653.2804927593,2581921.105014307,2740364.286809296,2812336.2139802985,2672570.294919075,2698948.162247778
1468,2014-10-17,2333310.305449403,2740364.286809296,2812336.2139802985,2672570.294919075,2698948.162247778,2310653.2804927593
1469,2014-10-20,2630004.5861127493,2812336.2139802985,2672570.294919075,2698948.162247778,2310653.2804927593,2333310.305449403
1470,2014-10-21,2438935.937475701,2672570.294919075,2698948.162247778,2310653.2804927593,2333310.305449403,2630004.5861127493
1471,2014-10-22,2509940.797069873,2698948.162247778,2310653.2804927593,2333310.305449403,2630004.5861127493,2438935.937475701
1472,2014-10-23,2411738.098958347,2310653.2804927593,2333310.305449403,2630004.5861127493,2438935.937475701,2509940.797069873
1473,2014-10-24,2545276.3481696267,2333310.305449403,2630004.5861127493,2438935.937475701,2509940.797069873,2411738.098958347
1474,2014-10-27,2530536.980630147,2630004.5861127493,2438935.937475701,2509940.797069873,2411738.098958347,2545276.3481696267
1475,2014-10-28,2592113.230663565,2438935.937475701,2509940.797069873,2411738.098958347,2545276.3481696267,2530536.980630147
1476,2014-10-29,2349135.894902693,2509940.797069873,2411738.098958347,2545276.3481696267,2530536.980630147,2592113.230663565
1477,2014-10-30,2439900.3895144486,2411738.098958347,2545276.3481696267,2530536.980630147,2592113.230663565,2349135.894902693
1478,2014-10-31,2739778.074731888,2545276.3481696267,2530536.980630147,2592113.230663565,2349135.894902693,2439900.3895144486
1479,2014-11-03,2408982.445193729,2530536.980630147,2592113.230663565,2349135.894902693,2439900.3895144486,2739778.074731888
1480,2014-11-04,2427328.9493949376,2592113.230663565,2349135.894902693,2439900.3895144486,2739778.074731888,2408982.445193729
1481,2014-11-05,2444613.633180297,2349135.894902693,2439900.3895144486,2739778.074731888,2408982.445193729,2427328.9493949376
1482,2014-11-06,2453236.6123688235,2439900.3895144486,2739778.074731888,2408982.445193729,2427328.9493949376,2444613.633180297
1483,2014-11-07,2456016.7610527626,2739778.074731888,2408982.445193729,2427328.9493949376,2444613.633180297,2453236.6123688235
1484,2014-11-10,2337576.185084603,2408982.445193729,2427328.9493949376,2444613.633180297,2453236.6123688235,2456016.7610527626
1485,2014-11-11,2279540.916483726,2427328.9493949376,2444613.633180297,2453236.6123688235,2456016.7610527626,2337576.185084603
1486,2014-11-12,2100184.9813974467,2444613.633180297,2453236.6123688235,2456016.7610527626,2337576.185084603,2279540.916483726
1487,2014-11-13,2070813.6836118815,2453236.6123688235,2456016.7610527626,2337576.185084603,2279540.916483726,2100184.9813974467
1488,2014-11-14,1760278.7568544748,2456016.7610527626,2337576.185084603,2279540.916483726,2100184.9813974467,2070813.6836118815
1489,2014-11-17,2343807.1634758255,2337576.185084603,2279540.916483726,2100184.9813974467,2070813.6836118815,1760278.7568544748
1490,2014-11-18,2114926.1190759395,2279540.916483726,2100184.9813974467,2070813.6836118815,1760278.7568544748,2343807.1634758255
1491,2014-11-19,1891706.6089803863,2100184.9813974467,2070813.6836118815,1760278.7568544748,2343807.1634758255,2114926.1190759395
1492,2014-11-20,1874135.5249897526,2070813.6836118815,1760278.7568544748,2343807.1634758255,2114926.1190759395,1891706.6089803863
1493,2014-11-21,1943950.8329618275,1760278.7568544748,2343807.1634758255,2114926.1190759395,1891706.6089803863,1874135.5249897526
1494,2014-11-24,2168337.1215511323,2343807.1634758255,2114926.1190759395,1891706.6089803863,1874135.5249897526,1943950.8329618275
1495,2014-11-25,2072784.0097677412,2114926.1190759395,1891706.6089803863,1874135.5249897526,1943950.8329618275,2168337.1215511323
1496,2014-11-26,1854846.2404172546,1891706.6089803863,1874135.5249897526,1943950.8329618275,2168337.1215511323,2072784.0097677412
1497,2014-11-27,2036928.7324542648,1874135.5249897526,1943950.8329618275,2168337.1215511323,2072784.0097677412,1854846.2404172546
1498,2014-11-28,2754785.894573633,1943950.8329618275,2168337.1215511323,2072784.0097677412,1854846.2404172546,2036928.7324542648
1499,2014-11-30,44587.44646625893,2168337.1215511323,2072784.0097677412,1854846.2404172546,2036928.7324542648,2754785.894573633
1500,2014-12-01,2287925.1223150305,2072784.0097677412,1854846.2404172546,2036928.7324542648,2754785.894573633,44587.44646625893
1501,2014-12-02,2246869.6875055223,1854846.2404172546,2036928.7324542648,2754785.894573633,44587.44646625893,2287925.1223150305
1502,2014-12-03,2221527.615430884,2036928.7324542648,2754785.894573633,44587.44646625893,2287925.1223150305,2246869.6875055223
1503,2014-12-04,2069537.2907062361,2754785.894573633,44587.44646625893,2287925.1223150305,2246869.6875055223,2221527.615430884
1504,2014-12-05,2383309.061372702,44587.44646625893,2287925.1223150305,2246869.6875055223,2221527.615430884,2069537.2907062361
1505,2014-12-08,271916.42246368324,2287925.1223150305,2246869.6875055223,2221527.615430884,2069537.2907062361,2383309.061372702
1506,2014-12-09,3952516.323441697,2246869.6875055223,2221527.615430884,2069537.2907062361,2383309.061372702,271916.42246368324
1507,2014-12-10,2153168.29489023,2221527.615430884,2069537.2907062361,2383309.061372702,271916.42246368324,3952516.323441697
1508,2014-12-11,2018520.781409032,2069537.2907062361,2383309.061372702,271916.42246368324,3952516.323441697,2153168.29489023
1509,2014-12-12,2015789.2924451418,2383309.061372702,271916.42246368324,3952516.323441697,2153168.29489023,2018520.781409032
1510,2014-12-15,2409063.8978224443,271916.42246368324,3952516.323441697,2153168.29489023,2018520.781409032,2015789.2924451418
1511,2014-12-16,2194281.577260938,3952516.323441697,2153168.29489023,2018520.781409032,2015789.2924451418,2409063.8978224443
1512,2014-12-17,48493433.56668648,2153168.29489023,2018520.781409032,2015789.2924451418,2409063.8978224443,2194281.577260938
1513,2014-12-18,57726756.94667111,2018520.781409032,2015789.2924451418,2409063.8978224443,2194281.577260938,48493433.56668648
1514,2014-12-19,70793969.4304256,2015789.2924451418,2409063.8978224443,2194281.577260938,48493433.56668648,57726756.94667111
1515,2014-12-22,111334893.34666057,2409063.8978224443,2194281.577260938,48493433.56668648,57726756.94667111,70793969.4304256
1516,2014-12-23,99501731.21132386,2194281.577260938,48493433.56668648,57726756.94667111,70793969.4304256,111334893.34666057
1517,2014-12-24,33159226.825307757,48493433.56668648,57726756.94667111,70793969.4304256,111334893.34666057,99501731.21132386
1518,2014-12-26,101138574.59971258,57726756.94667111,70793969.4304256,111334893.34666057,99501731.21132386,33159226.825307757
1519,2014-12-29,192206511.86589766,70793969.4304256,111334893.34666057,99501731.21132386,33159226.825307757,101138574.59971258
1520,2014-12-30,185169515.3397486,111334893.34666057,99501731.21132386,33159226.825307757,101138574.59971258,192206511.86589766
1521,2014-12-31,9292665.17033885,99501731.21132386,33159226.825307757,101138574.59971258,192206511.86589766,185169515.3397486
1522,2015-01-02,300049493.67309695,33159226.825307757,101138574.59971258,192206511.86589766,185169515.3397486,9292665.17033885
1523,2015-01-05,17537147.60642154,101138574.59971258,192206511.86589766,185169515.3397486,9292665.17033885,300049493.67309695
1524,2015-01-06,11756957.794269897,192206511.86589766,185169515.3397486,9292665.17033885,300049493.67309695,17537147.60642154
1525,2015-01-07,13195557.371567091,185169515.3397486,9292665.17033885,300049493.67309695,17537147.60642154,11756957.794269897
1526,2015-01-08,8510235.738795696,9292665.17033885,300049493.67309695,17537147.60642154,11756957.794269897,13195557.371567091
1527,2015-01-09,8698985.354451874,300049493.67309695,17537147.60642154,11756957.794269897,13195557.371567091,8510235.738795696
1528,2015-01-12,9762438.028598249,17537147.60642154,11756957.794269897,13195557.371567091,8510235.738795696,8698985.354451874
1529,2015-01-13,7988256.6168675255,11756957.794269897,13195557.371567091,8510235.738795696,8698985.354451874,9762438.028598249
1530,2015-01-14,7620390.629220561,13195557.371567091,8510235.738795696,8698985.354451874,9762438.028598249,7988256.6168675255
1531,2015-01-15,7743027.899260135,8510235.738795696,8698985.354451874,9762438.028598249,7988256.6168675255,7620390.629220561
1532,2015-01-16,8013925.710683223,8698985.354451874,9762438.028598249,7988256.6168675255,7620390.629220561,7743027.899260135
1533,2015-01-19,17052150.565484762,9762438.028598249,7988256.6168675255,7620390.629220561,7743027.899260135,8013925.710683223
1534,2015-01-20,8946911.35509851,7988256.6168675255,7620390.629220561,7743027.899260135,8013925.710683223,17052150.565484762
1535,2015-01-21,8951469.260772932,7620390.629220561,7743027.899260135,8013925.710683223,17052150.565484762,8946911.35509851
1536,2015-01-22,8939691.302343756,7743027.899260135,8013925.710683223,17052150.565484762,8946911.35509851,8951469.260772932
1537,2015-01-23,8781263.227633951,8013925.710683223,17052150.565484762,8946911.35509851,8951469.260772932,8939691.302343756
1538,2015-01-26,11676084.028127834,17052150.565484762,8946911.35509851,8951469.260772932,8939691.302343756,8781263.227633951
1539,2015-01-27,12714263.729064398,8946911.35509851,8951469.260772932,8939691.302343756,8781263.227633951,11676084.028127834
1540,2015-01-28,15463750.743388057,8951469.260772932,8939691.302343756,8781263.227633951,11676084.028127834,12714263.729064398
1541,2015-01-29,20429688.833396908,8939691.302343756,8781263.227633951,11676084.028127834,12714263.729064398,15463750.743388057
1542,2015-01-30,43646220.86202162,8781263.227633951,11676084.028127834,12714263.729064398,15463750.743388057,20429688.833396908
1543,2015-01-31,2738141.2839604467,11676084.028127834,12714263.729064398,15463750.743388057,20429688.833396908,43646220.86202162
1544,2015-02-02,4992879.132057787,12714263.729064398,15463750.743388057,20429688.833396908,43646220.86202162,2738141.2839604467
1545,2015-02-03,8243265.728672492,15463750.743388057,20429688.833396908,43646220.86202162,2738141.2839604467,4992879.132057787
1546,2015-02-04,6957029.302577074,20429688.833396908,43646220.86202162,2738141.2839604467,4992879.132057787,8243265.728672492
1547,2015-02-05,7415144.135498684,43646220.86202162,2738141.2839604467,4992879.132057787,8243265.728672492,6957029.302577074
1548,2015-02-06,7738869.190112692,2738141.2839604467,4992879.132057787,8243265.728672492,6957029.302577074,7415144.135498684
1549,2015-02-09,8466027.527547535,4992879.132057787,8243265.728672492,6957029.302577074,7415144.135498684,7738869.190112692
1550,2015-02-10,7951649.915220176,8243265.728672492,6957029.302577074,7415144.135498684,7738869.190112692,8466027.527547535
1551,2015-02-11,7167239.052074169,6957029.302577074,7415144.135498684,7738869.190112692,8466027.527547535,7951649.915220176
1552,2015-02-12,7759378.216305416,7415144.135498684,7738869.190112692,8466027.527547535,7951649.915220176,7167239.052074169
1553,2015-02-13,7659961.22049794,7738869.190112692,8466027.527547535,7951649.915220176,7167239.052074169,7759378.216305416
1554,2015-02-18,7329748.674270466,8466027.527547535,7951649.915220176,7167239.052074169,7759378.216305416,7659961.22049794
1555,2015-02-19,8205356.972119347,7951649.915220176,7167239.052074169,7759378.216305416,7659961.22049794,7329748.674270466
1556,2015-02-20,1183052.4446894703,7167239.052074169,7759378.216305416,7659961.22049794,7329748.674270466,8205356.972119347
1557,2015-02-23,18451364.239364546,7759378.216305416,7659961.22049794,7329748.674270466,8205356.972119347,1183052.4446894703
1558,2015-02-24,10753445.51332026,7659961.22049794,7329748.674270466,8205356.972119347,1183052.4446894703,18451364.239364546
1559,2015-02-25,12973453.18675669,7329748.674270466,8205356.972119347,1183052.4446894703,18451364.239364546,10753445.51332026
1560,2015-02-26,15522929.881106585,8205356.972119347,1183052.4446894703,18451364.239364546,10753445.51332026,12973453.18675669
1561,2015-02-27,35524558.59246189,1183052.4446894703,18451364.239364546,10753445.51332026,12973453.18675669,15522929.881106585
1562,2015-02-28,2399624.711456089,18451364.239364546,10753445.51332026,12973453.18675669,15522929.881106585,35524558.59246189
1563,2015-03-02,10074280.570456512,10753445.51332026,12973453.18675669,15522929.881106585,35524558.59246189,2399624.711456089
1564,2015-03-03,7856777.804061132,12973453.18675669,15522929.881106585,35524558.59246189,2399624.711456089,10074280.570456512
1565,2015-03-04,8486512.630823547,15522929.881106585,35524558.59246189,2399624.711456089,10074280.570456512,7856777.804061132
1566,2015-03-05,8460702.196458241,35524558.59246189,2399624.711456089,10074280.570456512,7856777.804061132,8486512.630823547
1567,2015-03-06,9612671.137924979,2399624.711456089,10074280.570456512,7856777.804061132,8486512.630823547,8460702.196458241
1568,2015-03-09,11744199.474863399,10074280.570456512,7856777.804061132,8486512.630823547,8460702.196458241,9612671.137924979
1569,2015-03-10,9825427.494309897,7856777.804061132,8486512.630823547,8460702.196458241,9612671.137924979,11744199.474863399
1570,2015-03-11,9317263.365041088,8486512.630823547,8460702.196458241,9612671.137924979,11744199.474863399,9825427.494309897
1571,2015-03-12,9206582.742992893,8460702.196458241,9612671.137924979,11744199.474863399,9825427.494309897,9317263.365041088
1572,2015-03-13,9764822.161420949,9612671.137924979,11744199.474863399,9825427.494309897,9317263.365041088,9206582.742992893
1573,2015-03-16,12106400.868948689,11744199.474863399,9825427.494309897,9317263.365041088,9206582.742992893,9764822.161420949
1574,2015-03-17,10736927.889381742,9825427.494309897,9317263.365041088,9206582.742992893,9764822.161420949,12106400.868948689
1575,2015-03-18,10418009.617254538,9317263.365041088,9206582.742992893,9764822.161420949,12106400.868948689,10736927.889381742
1576,2015-03-19,9983573.61533487,9206582.742992893,9764822.161420949,12106400.868948689,10736927.889381742,10418009.617254538
1577,2015-03-20,11267179.235035678,9764822.161420949,12106400.868948689,10736927.889381742,10418009.617254538,9983573.61533487
1578,2015-03-23,14786493.786948815,12106400.868948689,10736927.889381742,10418009.617254538,9983573.61533487,11267179.235035678
1579,2015-03-24,12975558.385774245,10736927.889381742,10418009.617254538,9983573.61533487,11267179.235035678,14786493.786948815
1580,2015-03-25,13917101.608973902,10418009.617254538,9983573.61533487,11267179.235035678,14786493.786948815,12975558.385774245
