,ds,y,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
1342,2014-05-19,2655100.4839859707,1772530.0719348402,1806408.8473080322,2042237.7544066268,1113024.8472395753,1895051.175368441
1343,2014-05-20,1774974.3911273235,1806408.8473080322,2042237.7544066268,1113024.8472395753,1895051.175368441,2655100.4839859707
1344,2014-05-21,1674032.5603715815,2042237.7544066268,1113024.8472395753,1895051.175368441,2655100.4839859707,1774974.3911273235
1345,2014-05-22,3264864.9185229605,1113024.8472395753,1895051.175368441,2655100.4839859707,1774974.3911273235,1674032.5603715815
1346,2014-05-23,3989010.404830991,1895051.175368441,2655100.4839859707,1774974.3911273235,1674032.5603715815,3264864.9185229605
1347,2014-05-26,1241052.6345704626,2655100.4839859707,1774974.3911273235,1674032.5603715815,3264864.9185229605,3989010.404830991
1348,2014-05-27,2541091.829312031,1774974.3911273235,1674032.5603715815,3264864.9185229605,3989010.404830991,1241052.6345704626
1349,2014-05-28,2671733.480408437,1674032.5603715815,3264864.9185229605,3989010.404830991,1241052.6345704626,2541091.829312031
1350,2014-05-29,2712909.428709669,3264864.9185229605,3989010.404830991,1241052.6345704626,2541091.829312031,2671733.480408437
1351,2014-05-30,2275810.9173990744,3989010.404830991,1241052.6345704626,2541091.829312031,2671733.480408437,2712909.428709669
1352,2014-05-31,9958.640293334822,1241052.6345704626,2541091.829312031,2671733.480408437,2712909.428709669,2275810.9173990744
1353,2014-06-02,2835450.099999492,2541091.829312031,2671733.480408437,2712909.428709669,2275810.9173990744,9958.640293334822
1354,2014-06-03,1319224.9055141655,2671733.480408437,2712909.428709669,2275810.9173990744,9958.640293334822,2835450.099999492
1355,2014-06-04,1328758.9625676542,2712909.428709669,2275810.9173990744,9958.640293334822,2835450.099999492,1319224.9055141655
1356,2014-06-05,2827007.592174402,2275810.9173990744,9958.640293334822,2835450.099999492,1319224.9055141655,1328758.9625676542
1357,2014-06-06,5381551.055770641,9958.640293334822,2835450.099999492,1319224.9055141655,1328758.9625676542,2827007.592174402
1358,2014-06-09,3048766.420779253,2835450.099999492,1319224.9055141655,1328758.9625676542,2827007.592174402,5381551.055770641
1359,2014-06-10,3194247.050277797,1319224.9055141655,1328758.9625676542,2827007.592174402,5381551.055770641,3048766.420779253
1360,2014-06-11,2065165.4372162293,1328758.9625676542,2827007.592174402,5381551.055770641,3048766.420779253,3194247.050277797
1361,2014-06-12,1663564.3968960429,2827007.592174402,5381551.055770641,3048766.420779253,3194247.050277797,2065165.4372162293
1362,2014-06-13,2150216.6875788774,5381551.055770641,3048766.420779253,3194247.050277797,2065165.4372162293,1663564.3968960429
1363,2014-06-16,2823842.5140591133,3048766.420779253,3194247.050277797,2065165.4372162293,1663564.3968960429,2150216.6875788774
1364,2014-06-17,1179222.387566621,3194247.050277797,2065165.4372162293,1663564.3968960429,2150216.6875788774,2823842.5140591133
1365,2014-06-18,1779448.7664135152,2065165.4372162293,1663564.3968960429,2150216.6875788774,2823842.5140591133,1179222.387566621
1366,2014-06-20,1981096.6802341025,1663564.3968960429,2150216.6875788774,2823842.5140591133,1179222.387566621,1779448.7664135152
1367,2014-06-23,1269747.401190237,2150216.6875788774,2823842.5140591133,1179222.387566621,1779448.7664135152,1981096.6802341025
1368,2014-06-24,2171140.0537520535,2823842.5140591133,1179222.387566621,1779448.7664135152,1981096.6802341025,1269747.401190237
1369,2014-06-25,2381573.3481576787,1179222.387566621,1779448.7664135152,1981096.6802341025,1269747.401190237,2171140.0537520535
1370,2014-06-26,1308600.253287475,1779448.7664135152,1981096.6802341025,1269747.401190237,2171140.0537520535,2381573.3481576787
1371,2014-06-27,2964780.7950297524,1981096.6802341025,1269747.401190237,2171140.0537520535,2381573.3481576787,1308600.253287475
1372,2014-06-30,2471033.0123763764,1269747.401190237,2171140.0537520535,2381573.3481576787,1308600.253287475,2964780.7950297524
1373,2014-07-01,3151061.4462928628,2171140.0537520535,2381573.3481576787,1308600.253287475,2964780.7950297524,2471033.0123763764
1374,2014-07-02,2988557.8471723925,2381573.3481576787,1308600.253287475,2964780.7950297524,2471033.0123763764,3151061.4462928628
1375,2014-07-03,1313201.4761835237,1308600.253287475,2964780.7950297524,2471033.0123763764,3151061.4462928628,2988557.8471723925
1376,2014-07-04,2261893.394956822,2964780.7950297524,2471033.0123763764,3151061.4462928628,2988557.8471723925,1313201.4761835237
1377,2014-07-07,2409820.547324964,2471033.0123763764,3151061.4462928628,2988557.8471723925,1313201.4761835237,2261893.394956822
1378,2014-07-08,1588158.5402563286,3151061.4462928628,2988557.8471723925,1313201.4761835237,2261893.394956822,2409820.547324964
1379,2014-07-09,2462343.9457429927,2988557.8471723925,1313201.4761835237,2261893.394956822,2409820.547324964,1588158.5402563286
1380,2014-07-10,3128147.6084761457,1313201.4761835237,2261893.394956822,2409820.547324964,1588158.5402563286,2462343.9457429927
1381,2014-07-11,1896975.3864027492,2261893.394956822,2409820.547324964,1588158.5402563286,2462343.9457429927,3128147.6084761457
1382,2014-07-14,4934782.746646382,2409820.547324964,1588158.5402563286,2462343.9457429927,3128147.6084761457,1896975.3864027492
1383,2014-07-15,2794580.8233729904,1588158.5402563286,2462343.9457429927,3128147.6084761457,1896975.3864027492,4934782.746646382
1384,2014-07-16,3335285.1507507088,2462343.9457429927,3128147.6084761457,1896975.3864027492,4934782.746646382,2794580.8233729904
1385,2014-07-17,1005849.8079934769,3128147.6084761457,1896975.3864027492,4934782.746646382,2794580.8233729904,3335285.1507507088
1386,2014-07-18,3592636.155964626,1896975.3864027492,4934782.746646382,2794580.8233729904,3335285.1507507088,1005849.8079934769
1387,2014-07-21,1315020.9823229394,4934782.746646382,2794580.8233729904,3335285.1507507088,1005849.8079934769,3592636.155964626
1388,2014-07-22,2077486.037928355,2794580.8233729904,3335285.1507507088,1005849.8079934769,3592636.155964626,1315020.9823229394
1389,2014-07-23,1336621.4153701009,3335285.1507507088,1005849.8079934769,3592636.155964626,1315020.9823229394,2077486.037928355
1390,2014-07-24,2756164.3384088348,1005849.8079934769,3592636.155964626,1315020.9823229394,2077486.037928355,1336621.4153701009
1391,2014-07-25,1583750.6016704063,3592636.155964626,1315020.9823229394,2077486.037928355,1336621.4153701009,2756164.3384088348
1392,2014-07-28,2060012.923668283,1315020.9823229394,2077486.037928355,1336621.4153701009,2756164.3384088348,1583750.6016704063
1393,2014-07-29,1237946.3603891996,2077486.037928355,1336621.4153701009,2756164.3384088348,1583750.6016704063,2060012.923668283
1394,2014-07-30,1578806.89745882,1336621.4153701009,2756164.3384088348,1583750.6016704063,2060012.923668283,1237946.3603891996
1395,2014-07-31,1608739.0729939693,2756164.3384088348,1583750.6016704063,2060012.923668283,1237946.3603891996,1578806.89745882
1396,2014-08-01,1637782.8813639265,1583750.6016704063,2060012.923668283,1237946.3603891996,1578806.89745882,1608739.0729939693
1397,2014-08-04,1467849.133490384,2060012.923668283,1237946.3603891996,1578806.89745882,1608739.0729939693,1637782.8813639265
1398,2014-08-05,1664620.7651087067,1237946.3603891996,1578806.89745882,1608739.0729939693,1637782.8813639265,1467849.133490384
1399,2014-08-06,1596083.486850945,1578806.89745882,1608739.0729939693,1637782.8813639265,1467849.133490384,1664620.7651087067
1400,2014-08-07,1585611.1405491042,1608739.0729939693,1637782.8813639265,1467849.133490384,1664620.7651087067,1596083.486850945
1401,2014-08-08,2547462.8976880996,1637782.8813639265,1467849.133490384,1664620.7651087067,1596083.486850945,1585611.1405491042
1402,2014-08-11,2245084.536035556,1467849.133490384,1664620.7651087067,1596083.486850945,1585611.1405491042,2547462.8976880996
1403,2014-08-12,1547259.1544154587,1664620.7651087067,1596083.486850945,1585611.1405491042,2547462.8976880996,2245084.536035556
1404,2014-08-13,1582496.0520134978,1596083.486850945,1585611.1405491042,2547462.8976880996,2245084.536035556,1547259.1544154587
1405,2014-08-14,1759520.182268736,1585611.1405491042,2547462.8976880996,2245084.536035556,1547259.1544154587,1582496.0520134978
1406,2014-08-15,1491335.2963539492,2547462.8976880996,2245084.536035556,1547259.1544154587,1582496.0520134978,1759520.182268736
1407,2014-08-18,2776858.0692741955,2245084.536035556,1547259.1544154587,1582496.0520134978,1759520.182268736,1491335.2963539492
1408,2014-08-19,6062062.088616375,1547259.1544154587,1582496.0520134978,1759520.182268736,1491335.2963539492,2776858.0692741955
1409,2014-08-20,2385190.485234762,1582496.0520134978,1759520.182268736,1491335.2963539492,2776858.0692741955,6062062.088616375
1410,2014-08-21,2196296.221319628,1759520.182268736,1491335.2963539492,2776858.0692741955,6062062.088616375,2385190.485234762
1411,2014-08-22,1321836.6669640143,1491335.2963539492,2776858.0692741955,6062062.088616375,2385190.485234762,2196296.221319628
1412,2014-08-25,3676290.7667551055,2776858.0692741955,6062062.088616375,2385190.485234762,2196296.221319628,1321836.6669640143
1413,2014-08-26,2017732.3613161528,6062062.088616375,2385190.485234762,2196296.221319628,1321836.6669640143,3676290.7667551055
1414,2014-08-27,1713625.5563138206,2385190.485234762,2196296.221319628,1321836.6669640143,3676290.7667551055,2017732.3613161528
1415,2014-08-28,2171905.2474394464,2196296.221319628,1321836.6669640143,3676290.7667551055,2017732.3613161528,1713625.5563138206
1416,2014-08-29,3010370.1439419105,1321836.6669640143,3676290.7667551055,2017732.3613161528,1713625.5563138206,2171905.2474394464
1417,2014-08-31,73472.44618094359,3676290.7667551055,2017732.3613161528,1713625.5563138206,2171905.2474394464,3010370.1439419105
1418,2014-09-01,3909607.3520180923,2017732.3613161528,1713625.5563138206,2171905.2474394464,3010370.1439419105,73472.44618094359
1419,2014-09-02,3147819.0841368358,1713625.5563138206,2171905.2474394464,3010370.1439419105,73472.44618094359,3909607.3520180923
1420,2014-09-03,1440145.2755135722,2171905.2474394464,3010370.1439419105,73472.44618094359,3909607.3520180923,3147819.0841368358
1421,2014-09-04,2150321.8476504954,3010370.1439419105,73472.44618094359,3909607.3520180923,3147819.0841368358,1440145.2755135722
1422,2014-09-05,1414910.4596502983,73472.44618094359,3909607.3520180923,3147819.0841368358,1440145.2755135722,2150321.8476504954
1423,2014-09-08,1371755.575432636,3909607.3520180923,3147819.0841368358,1440145.2755135722,2150321.8476504954,1414910.4596502983
1424,2014-09-09,2509701.250670434,3147819.0841368358,1440145.2755135722,2150321.8476504954,1414910.4596502983,1371755.575432636
1425,2014-09-10,2416181.228744284,1440145.2755135722,2150321.8476504954,1414910.4596502983,1371755.575432636,2509701.250670434
1426,2014-09-11,2583621.117020584,2150321.8476504954,1414910.4596502983,1371755.575432636,2509701.250670434,2416181.228744284
1427,2014-09-12,2259036.3933231477,1414910.4596502983,1371755.575432636,2509701.250670434,2416181.228744284,2583621.117020584
1428,2014-09-15,1975855.7387456528,1371755.575432636,2509701.250670434,2416181.228744284,2583621.117020584,2259036.3933231477
1429,2014-09-16,2269945.554031312,2509701.250670434,2416181.228744284,2583621.117020584,2259036.3933231477,1975855.7387456528
1430,2014-09-17,2346204.741651251,2416181.228744284,2583621.117020584,2259036.3933231477,1975855.7387456528,2269945.554031312
1431,2014-09-18,1892175.3885491171,2583621.117020584,2259036.3933231477,1975855.7387456528,2269945.554031312,2346204.741651251
1432,2014-09-19,1538990.9273359508,2259036.3933231477,1975855.7387456528,2269945.554031312,2346204.741651251,1892175.3885491171
1433,2014-09-22,2596116.0303294943,1975855.7387456528,2269945.554031312,2346204.741651251,1892175.3885491171,1538990.9273359508
1434,2014-09-23,1682253.6114686246,2269945.554031312,2346204.741651251,1892175.3885491171,1538990.9273359508,2596116.0303294943
1435,2014-09-24,7053949.650303537,2346204.741651251,1892175.3885491171,1538990.9273359508,2596116.0303294943,1682253.6114686246
1436,2014-09-25,4098401.97918089,1892175.3885491171,1538990.9273359508,2596116.0303294943,1682253.6114686246,7053949.650303537
1437,2014-09-26,3289633.758623099,1538990.9273359508,2596116.0303294943,1682253.6114686246,7053949.650303537,4098401.97918089
1438,2014-09-29,2655352.5014418466,2596116.0303294943,1682253.6114686246,7053949.650303537,4098401.97918089,3289633.758623099
1439,2014-09-30,1704859.6371285724,1682253.6114686246,7053949.650303537,4098401.97918089,3289633.758623099,2655352.5014418466
1440,2014-10-01,1197710.1823510912,7053949.650303537,4098401.97918089,3289633.758623099,2655352.5014418466,1704859.6371285724
1441,2014-10-02,1352489.6399683289,4098401.97918089,3289633.758623099,2655352.5014418466,1704859.6371285724,1197710.1823510912
1442,2014-10-03,1587946.4196184175,3289633.758623099,2655352.5014418466,1704859.6371285724,1197710.1823510912,1352489.6399683289
1443,2014-10-06,1651951.5651464518,2655352.5014418466,1704859.6371285724,1197710.1823510912,1352489.6399683289,1587946.4196184175
1444,2014-10-07,1162208.0104239564,1704859.6371285724,1197710.1823510912,1352489.6399683289,1587946.4196184175,1651951.5651464518
1445,2014-10-08,1246316.568453793,1197710.1823510912,1352489.6399683289,1587946.4196184175,1651951.5651464518,1162208.0104239564
1446,2014-10-09,6531938.0842177225,1352489.6399683289,1587946.4196184175,1651951.5651464518,1162208.0104239564,1246316.568453793
1447,2014-10-10,2004620.902621716,1587946.4196184175,1651951.5651464518,1162208.0104239564,1246316.568453793,6531938.0842177225
1448,2014-10-13,3330030.4401249373,1651951.5651464518,1162208.0104239564,1246316.568453793,6531938.0842177225,2004620.902621716
1449,2014-10-14,4228375.177498417,1162208.0104239564,1246316.568453793,6531938.0842177225,2004620.902621716,3330030.4401249373
1450,2014-10-15,1867609.9187705044,1246316.568453793,6531938.0842177225,2004620.902621716,3330030.4401249373,4228375.177498417
1451,2014-10-16,2143286.269567525,6531938.0842177225,2004620.902621716,3330030.4401249373,4228375.177498417,1867609.9187705044
1452,2014-10-17,3346991.283621432,2004620.902621716,3330030.4401249373,4228375.177498417,1867609.9187705044,2143286.269567525
1453,2014-10-20,3205221.991324509,3330030.4401249373,4228375.177498417,1867609.9187705044,2143286.269567525,3346991.283621432
1454,2014-10-21,3291947.082077409,4228375.177498417,1867609.9187705044,2143286.269567525,3346991.283621432,3205221.991324509
1455,2014-10-22,2420489.302575192,1867609.9187705044,2143286.269567525,3346991.283621432,3205221.991324509,3291947.082077409
1456,2014-10-23,2539193.619651836,2143286.269567525,3346991.283621432,3205221.991324509,3291947.082077409,2420489.302575192
1457,2014-10-24,1903963.7798903524,3346991.283621432,3205221.991324509,3291947.082077409,2420489.302575192,2539193.619651836
1458,2014-10-27,3102497.46993229,3205221.991324509,3291947.082077409,2420489.302575192,2539193.619651836,1903963.7798903524
1459,2014-10-28,3561470.6558261807,3291947.082077409,2420489.302575192,2539193.619651836,1903963.7798903524,3102497.46993229
1460,2014-10-29,3228627.0417532707,2420489.302575192,2539193.619651836,1903963.7798903524,3102497.46993229,3561470.6558261807
1461,2014-10-30,3968883.0579996947,2539193.619651836,1903963.7798903524,3102497.46993229,3561470.6558261807,3228627.0417532707
1462,2014-10-31,4791706.159381649,1903963.7798903524,3102497.46993229,3561470.6558261807,3228627.0417532707,3968883.0579996947
1463,2014-11-03,2501147.330002433,3102497.46993229,3561470.6558261807,3228627.0417532707,3968883.0579996947,4791706.159381649
1464,2014-11-04,2225130.440952829,3561470.6558261807,3228627.0417532707,3968883.0579996947,4791706.159381649,2501147.330002433
1465,2014-11-05,3120724.932833017,3228627.0417532707,3968883.0579996947,4791706.159381649,2501147.330002433,2225130.440952829
1466,2014-11-06,2182661.7285190052,3968883.0579996947,4791706.159381649,2501147.330002433,2225130.440952829,3120724.932833017
1467,2014-11-07,1610585.9190623125,4791706.159381649,2501147.330002433,2225130.440952829,3120724.932833017,2182661.7285190052
1468,2014-11-10,2975587.136991072,2501147.330002433,2225130.440952829,3120724.932833017,2182661.7285190052,1610585.9190623125
1469,2014-11-11,2502512.6423369725,2225130.440952829,3120724.932833017,2182661.7285190052,1610585.9190623125,2975587.136991072
1470,2014-11-12,2661897.28423506,3120724.932833017,2182661.7285190052,1610585.9190623125,2975587.136991072,2502512.6423369725
1471,2014-11-13,1648581.2904897714,2182661.7285190052,1610585.9190623125,2975587.136991072,2502512.6423369725,2661897.28423506
1472,2014-11-14,2458460.128194762,1610585.9190623125,2975587.136991072,2502512.6423369725,2661897.28423506,1648581.2904897714
1473,2014-11-17,3631783.5625266735,2975587.136991072,2502512.6423369725,2661897.28423506,1648581.2904897714,2458460.128194762
1474,2014-11-18,2179121.719103194,2502512.6423369725,2661897.28423506,1648581.2904897714,2458460.128194762,3631783.5625266735
1475,2014-11-19,1733576.393049864,2661897.28423506,1648581.2904897714,2458460.128194762,3631783.5625266735,2179121.719103194
1476,2014-11-20,3886531.282621848,1648581.2904897714,2458460.128194762,3631783.5625266735,2179121.719103194,1733576.393049864
1477,2014-11-21,1708376.6954773609,2458460.128194762,3631783.5625266735,2179121.719103194,1733576.393049864,3886531.282621848
1478,2014-11-24,2820439.4341720603,3631783.5625266735,2179121.719103194,1733576.393049864,3886531.282621848,1708376.6954773609
1479,2014-11-25,2392053.020971323,2179121.719103194,1733576.393049864,3886531.282621848,1708376.6954773609,2820439.4341720603
1480,2014-11-26,1645692.5537909293,1733576.393049864,3886531.282621848,1708376.6954773609,2820439.4341720603,2392053.020971323
1481,2014-11-27,4489342.078759484,3886531.282621848,1708376.6954773609,2820439.4341720603,2392053.020971323,1645692.5537909293
1482,2014-11-28,3806942.579045332,1708376.6954773609,2820439.4341720603,2392053.020971323,1645692.5537909293,4489342.078759484
1483,2014-11-30,0.0,2820439.4341720603,2392053.020971323,1645692.5537909293,4489342.078759484,3806942.579045332
1484,2014-12-01,2467912.778371267,2392053.020971323,1645692.5537909293,4489342.078759484,3806942.579045332,0.0
1485,2014-12-02,4145381.071412525,1645692.5537909293,4489342.078759484,3806942.579045332,0.0,2467912.778371267
1486,2014-12-03,3644365.3742365013,4489342.078759484,3806942.579045332,0.0,2467912.778371267,4145381.071412525
1487,2014-12-04,2239915.036520468,3806942.579045332,0.0,2467912.778371267,4145381.071412525,3644365.3742365013
1488,2014-12-05,2330566.4794675154,0.0,2467912.778371267,4145381.071412525,3644365.3742365013,2239915.036520468
1489,2014-12-08,1107424.4480218843,2467912.778371267,4145381.071412525,3644365.3742365013,2239915.036520468,2330566.4794675154
1490,2014-12-09,7188298.426825889,4145381.071412525,3644365.3742365013,2239915.036520468,2330566.4794675154,1107424.4480218843
1491,2014-12-10,3343729.6408196874,3644365.3742365013,2239915.036520468,2330566.4794675154,1107424.4480218843,7188298.426825889
1492,2014-12-11,3874904.3299015965,2239915.036520468,2330566.4794675154,1107424.4480218843,7188298.426825889,3343729.6408196874
1493,2014-12-12,3049014.4448557813,2330566.4794675154,1107424.4480218843,7188298.426825889,3343729.6408196874,3874904.3299015965
1494,2014-12-15,4725311.392764052,1107424.4480218843,7188298.426825889,3343729.6408196874,3874904.3299015965,3049014.4448557813
1495,2014-12-16,3370156.0963378497,7188298.426825889,3343729.6408196874,3874904.3299015965,3049014.4448557813,4725311.392764052
1496,2014-12-17,24700607.339138288,3343729.6408196874,3874904.3299015965,3049014.4448557813,4725311.392764052,3370156.0963378497
1497,2014-12-18,9446125.232818656,3874904.3299015965,3049014.4448557813,4725311.392764052,3370156.0963378497,24700607.339138288
1498,2014-12-19,6168817.245843791,3049014.4448557813,4725311.392764052,3370156.0963378497,24700607.339138288,9446125.232818656
1499,2014-12-22,5946453.269095345,4725311.392764052,3370156.0963378497,24700607.339138288,9446125.232818656,6168817.245843791
1500,2014-12-23,4618406.543569713,3370156.0963378497,24700607.339138288,9446125.232818656,6168817.245843791,5946453.269095345
1501,2014-12-24,2136649.9790811036,24700607.339138288,9446125.232818656,6168817.245843791,5946453.269095345,4618406.543569713
1502,2014-12-26,6840165.422346954,9446125.232818656,6168817.245843791,5946453.269095345,4618406.543569713,2136649.9790811036
1503,2014-12-29,5886850.5211593425,6168817.245843791,5946453.269095345,4618406.543569713,2136649.9790811036,6840165.422346954
1504,2014-12-30,6358987.541067442,5946453.269095345,4618406.543569713,2136649.9790811036,6840165.422346954,5886850.5211593425
1505,2015-01-02,60218.73378070765,4618406.543569713,2136649.9790811036,6840165.422346954,5886850.5211593425,6358987.541067442
1506,2015-01-05,231349.9958469071,2136649.9790811036,6840165.422346954,5886850.5211593425,6358987.541067442,60218.73378070765
1507,2015-01-06,868783.5939287657,6840165.422346954,5886850.5211593425,6358987.541067442,60218.73378070765,231349.9958469071
1508,2015-01-07,2791479.918432163,5886850.5211593425,6358987.541067442,60218.73378070765,231349.9958469071,868783.5939287657
1509,2015-01-08,1128344.32854534,6358987.541067442,60218.73378070765,231349.9958469071,868783.5939287657,2791479.918432163
1510,2015-01-09,595514.5280621247,60218.73378070765,231349.9958469071,868783.5939287657,2791479.918432163,1128344.32854534
1511,2015-01-12,1978406.6991692532,231349.9958469071,868783.5939287657,2791479.918432163,1128344.32854534,595514.5280621247
1512,2015-01-13,1190701.8581290068,868783.5939287657,2791479.918432163,1128344.32854534,595514.5280621247,1978406.6991692532
1513,2015-01-14,911331.7109548039,2791479.918432163,1128344.32854534,595514.5280621247,1978406.6991692532,1190701.8581290068
1514,2015-01-15,113094527.19516252,1128344.32854534,595514.5280621247,1978406.6991692532,1190701.8581290068,911331.7109548039
1515,2015-01-16,1303369.439256083,595514.5280621247,1978406.6991692532,1190701.8581290068,911331.7109548039,113094527.19516252
1516,2015-01-19,2643658.3336597434,1978406.6991692532,1190701.8581290068,911331.7109548039,113094527.19516252,1303369.439256083
1517,2015-01-20,1149349.6410500603,1190701.8581290068,911331.7109548039,113094527.19516252,1303369.439256083,2643658.3336597434
1518,2015-01-21,1285904.6368229385,911331.7109548039,113094527.19516252,1303369.439256083,2643658.3336597434,1149349.6410500603
1519,2015-01-22,1424873.705053815,113094527.19516252,1303369.439256083,2643658.3336597434,1149349.6410500603,1285904.6368229385
1520,2015-01-23,1904126.745334571,1303369.439256083,2643658.3336597434,1149349.6410500603,1285904.6368229385,1424873.705053815
1521,2015-01-26,1274949.0901140303,2643658.3336597434,1149349.6410500603,1285904.6368229385,1424873.705053815,1904126.745334571
1522,2015-01-27,1269765.6276412047,1149349.6410500603,1285904.6368229385,1424873.705053815,1904126.745334571,1274949.0901140303
1523,2015-01-28,1671000.0717497095,1285904.6368229385,1424873.705053815,1904126.745334571,1274949.0901140303,1269765.6276412047
1524,2015-01-29,4402104.251017952,1424873.705053815,1904126.745334571,1274949.0901140303,1269765.6276412047,1671000.0717497095
1525,2015-01-30,3779000.1152570215,1904126.745334571,1274949.0901140303,1269765.6276412047,1671000.0717497095,4402104.251017952
1526,2015-01-31,148381.38533435736,1274949.0901140303,1269765.6276412047,1671000.0717497095,4402104.251017952,3779000.1152570215
1527,2015-02-02,595830.1107302785,1269765.6276412047,1671000.0717497095,4402104.251017952,3779000.1152570215,148381.38533435736
1528,2015-02-03,1969646.1933748692,1671000.0717497095,4402104.251017952,3779000.1152570215,148381.38533435736,595830.1107302785
1529,2015-02-04,1090783.859860001,4402104.251017952,3779000.1152570215,148381.38533435736,595830.1107302785,1969646.1933748692
1530,2015-02-05,1703086.8779868935,3779000.1152570215,148381.38533435736,595830.1107302785,1969646.1933748692,1090783.859860001
1531,2015-02-06,3175995.525340317,148381.38533435736,595830.1107302785,1969646.1933748692,1090783.859860001,1703086.8779868935
1532,2015-02-09,1323951.1376130665,595830.1107302785,1969646.1933748692,1090783.859860001,1703086.8779868935,3175995.525340317
1533,2015-02-10,1598238.0565625774,1969646.1933748692,1090783.859860001,1703086.8779868935,3175995.525340317,1323951.1376130665
1534,2015-02-11,1389475.1671359777,1090783.859860001,1703086.8779868935,3175995.525340317,1323951.1376130665,1598238.0565625774
1535,2015-02-12,756535.2127786328,1703086.8779868935,3175995.525340317,1323951.1376130665,1598238.0565625774,1389475.1671359777
1536,2015-02-13,1486684.086536762,3175995.525340317,1323951.1376130665,1598238.0565625774,1389475.1671359777,756535.2127786328
1537,2015-02-18,1526639.5113468699,1323951.1376130665,1598238.0565625774,1389475.1671359777,756535.2127786328,1486684.086536762
1538,2015-02-19,1375860.7952003176,1598238.0565625774,1389475.1671359777,756535.2127786328,1486684.086536762,1526639.5113468699
1539,2015-02-20,5318.538482847639,1389475.1671359777,756535.2127786328,1486684.086536762,1526639.5113468699,1375860.7952003176
1540,2015-02-23,2585022.5152544305,756535.2127786328,1486684.086536762,1526639.5113468699,1375860.7952003176,5318.538482847639
1541,2015-02-24,1177162.6261391055,1486684.086536762,1526639.5113468699,1375860.7952003176,5318.538482847639,2585022.5152544305
1542,2015-02-25,2103776.8322975724,1526639.5113468699,1375860.7952003176,5318.538482847639,2585022.5152544305,1177162.6261391055
1543,2015-02-26,1232087.6879571066,1375860.7952003176,5318.538482847639,2585022.5152544305,1177162.6261391055,2103776.8322975724
1544,2015-02-27,965047.987753562,5318.538482847639,2585022.5152544305,1177162.6261391055,2103776.8322975724,1232087.6879571066
1545,2015-02-28,67471.69264756987,2585022.5152544305,1177162.6261391055,2103776.8322975724,1232087.6879571066,965047.987753562
1546,2015-03-02,2539901.048975517,1177162.6261391055,2103776.8322975724,1232087.6879571066,965047.987753562,67471.69264756987
1547,2015-03-03,1376071.1386595403,2103776.8322975724,1232087.6879571066,965047.987753562,67471.69264756987,2539901.048975517
1548,2015-03-04,2354463.607073969,1232087.6879571066,965047.987753562,67471.69264756987,2539901.048975517,1376071.1386595403
1549,2015-03-05,2796059.3948197835,965047.987753562,67471.69264756987,2539901.048975517,1376071.1386595403,2354463.607073969
1550,2015-03-06,1505081.8045842934,67471.69264756987,2539901.048975517,1376071.1386595403,2354463.607073969,2796059.3948197835
1551,2015-03-09,2314196.3615078237,2539901.048975517,1376071.1386595403,2354463.607073969,2796059.3948197835,1505081.8045842934
1552,2015-03-10,2667474.501979155,1376071.1386595403,2354463.607073969,2796059.3948197835,1505081.8045842934,2314196.3615078237
1553,2015-03-11,4104020.1482045036,2354463.607073969,2796059.3948197835,1505081.8045842934,2314196.3615078237,2667474.501979155
1554,2015-03-12,1993752.7119540821,2796059.3948197835,1505081.8045842934,2314196.3615078237,2667474.501979155,4104020.1482045036
1555,2015-03-13,2369513.2455064477,1505081.8045842934,2314196.3615078237,2667474.501979155,4104020.1482045036,1993752.7119540821
1556,2015-03-16,1351439.0205993652,2314196.3615078237,2667474.501979155,4104020.1482045036,1993752.7119540821,2369513.2455064477
1557,2015-03-17,1374110.4112306158,2667474.501979155,4104020.1482045036,1993752.7119540821,2369513.2455064477,1351439.0205993652
1558,2015-03-18,1342062.8800287955,4104020.1482045036,1993752.7119540821,2369513.2455064477,1351439.0205993652,1374110.4112306158
1559,2015-03-19,1941237.4407901876,1993752.7119540821,2369513.2455064477,1351439.0205993652,1374110.4112306158,1342062.8800287955
1560,2015-03-20,2334727.9239010704,2369513.2455064477,1351439.0205993652,1374110.4112306158,1342062.8800287955,1941237.4407901876
1561,2015-03-23,2737000.2989158896,1351439.0205993652,1374110.4112306158,1342062.8800287955,1941237.4407901876,2334727.9239010704
1562,2015-03-24,3730753.7355620717,1374110.4112306158,1342062.8800287955,1941237.4407901876,2334727.9239010704,2737000.2989158896
1563,2015-03-25,2956666.126424739,1342062.8800287955,1941237.4407901876,2334727.9239010704,2737000.2989158896,3730753.7355620717
1564,2015-03-26,2992616.1185593186,1941237.4407901876,2334727.9239010704,2737000.2989158896,3730753.7355620717,2956666.126424739
1565,2015-03-27,2211405.68090565,2334727.9239010704,2737000.2989158896,3730753.7355620717,2956666.126424739,2992616.1185593186
1566,2015-03-30,1425993.1082868862,2737000.2989158896,3730753.7355620717,2956666.126424739,2992616.1185593186,2211405.68090565
1567,2015-03-31,2386470.645146435,3730753.7355620717,2956666.126424739,2992616.1185593186,2211405.68090565,1425993.1082868862
1568,2015-04-01,1305631.8804845058,2956666.126424739,2992616.1185593186,2211405.68090565,1425993.1082868862,2386470.645146435
