,ds,y,PIB_RS_TRIMESTRE_ANTERIOR,PIB_BR_MES_ANTERIOR,ADMISSOES_MES_ANTERIOR,DEMISSOES_MES_ANTERIOR,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
1763,2015-10-28,32809916.371137444,122.490335103283,845562.4844688228,1326735.0,1422337.0,540162979.1795152,52691164.13360391,142538751.8985717,601432840.4957556,326894376.63497514
1764,2015-10-29,51705599.82606217,122.490335103283,845562.4844688228,1326735.0,1422337.0,52691164.13360391,142538751.8985717,601432840.4957556,326894376.63497514,32809916.371137444
1765,2015-10-30,194622467.23789984,122.490335103283,845562.4844688228,1326735.0,1422337.0,142538751.8985717,601432840.4957556,326894376.63497514,32809916.371137444,51705599.82606217
1766,2015-10-31,30859131.301905055,122.490335103283,845562.4844688228,1326735.0,1422337.0,601432840.4957556,326894376.63497514,32809916.371137444,51705599.82606217,194622467.23789984
1767,2015-11-01,0.0,122.490335103283,868055.7042239829,1237454.0,1406585.0,326894376.63497514,32809916.371137444,51705599.82606217,194622467.23789984,30859131.301905055
1768,2015-11-03,25118520.81376107,122.490335103283,868055.7042239829,1237454.0,1406585.0,32809916.371137444,51705599.82606217,194622467.23789984,30859131.301905055,0.0
1769,2015-11-04,19257105.59202633,122.490335103283,868055.7042239829,1237454.0,1406585.0,51705599.82606217,194622467.23789984,30859131.301905055,0.0,25118520.81376107
1770,2015-11-05,19383417.16251321,122.490335103283,868055.7042239829,1237454.0,1406585.0,194622467.23789984,30859131.301905055,0.0,25118520.81376107,19257105.59202633
1771,2015-11-06,38208690.39945268,122.490335103283,868055.7042239829,1237454.0,1406585.0,30859131.301905055,0.0,25118520.81376107,19257105.59202633,19383417.16251321
1772,2015-11-09,529590706.88037395,122.490335103283,868055.7042239829,1237454.0,1406585.0,0.0,25118520.81376107,19257105.59202633,19383417.16251321,38208690.39945268
1773,2015-11-10,572809027.6345075,122.490335103283,868055.7042239829,1237454.0,1406585.0,25118520.81376107,19257105.59202633,19383417.16251321,38208690.39945268,529590706.88037395
1774,2015-11-11,34184263.59058983,122.490335103283,868055.7042239829,1237454.0,1406585.0,19257105.59202633,19383417.16251321,38208690.39945268,529590706.88037395,572809027.6345075
1775,2015-11-12,438086008.5260905,122.490335103283,868055.7042239829,1237454.0,1406585.0,19383417.16251321,38208690.39945268,529590706.88037395,572809027.6345075,34184263.59058983
1776,2015-11-13,81799992.89143077,122.490335103283,868055.7042239829,1237454.0,1406585.0,38208690.39945268,529590706.88037395,572809027.6345075,34184263.59058983,438086008.5260905
1777,2015-11-16,31187006.61042812,122.490335103283,868055.7042239829,1237454.0,1406585.0,529590706.88037395,572809027.6345075,34184263.59058983,438086008.5260905,81799992.89143077
1778,2015-11-17,106459550.92091268,122.490335103283,868055.7042239829,1237454.0,1406585.0,572809027.6345075,34184263.59058983,438086008.5260905,81799992.89143077,31187006.61042812
1779,2015-11-18,37511027.91994691,122.490335103283,868055.7042239829,1237454.0,1406585.0,34184263.59058983,438086008.5260905,81799992.89143077,31187006.61042812,106459550.92091268
1780,2015-11-19,42140490.077937044,122.490335103283,868055.7042239829,1237454.0,1406585.0,438086008.5260905,81799992.89143077,31187006.61042812,106459550.92091268,37511027.91994691
1781,2015-11-20,97193356.09875458,122.490335103283,868055.7042239829,1237454.0,1406585.0,81799992.89143077,31187006.61042812,106459550.92091268,37511027.91994691,42140490.077937044
1782,2015-11-23,525281121.92832744,122.490335103283,868055.7042239829,1237454.0,1406585.0,31187006.61042812,106459550.92091268,37511027.91994691,42140490.077937044,97193356.09875458
1783,2015-11-24,73556358.01719609,122.490335103283,868055.7042239829,1237454.0,1406585.0,106459550.92091268,37511027.91994691,42140490.077937044,97193356.09875458,525281121.92832744
1784,2015-11-25,543376746.7598246,122.490335103283,868055.7042239829,1237454.0,1406585.0,37511027.91994691,42140490.077937044,97193356.09875458,525281121.92832744,73556358.01719609
1785,2015-11-26,238880471.14891106,122.490335103283,868055.7042239829,1237454.0,1406585.0,42140490.077937044,97193356.09875458,525281121.92832744,73556358.01719609,543376746.7598246
1786,2015-11-27,317476197.9221992,122.490335103283,868055.7042239829,1237454.0,1406585.0,97193356.09875458,525281121.92832744,73556358.01719609,543376746.7598246,238880471.14891106
1787,2015-11-30,169951837.53696543,122.490335103283,868055.7042239829,1237454.0,1406585.0,525281121.92832744,73556358.01719609,543376746.7598246,238880471.14891106,317476197.9221992
1788,2015-12-01,24449992.87813582,122.490335103283,846768.2960705217,1179079.0,1309708.0,73556358.01719609,543376746.7598246,238880471.14891106,317476197.9221992,169951837.53696543
1789,2015-12-02,18461575.781818863,122.490335103283,846768.2960705217,1179079.0,1309708.0,543376746.7598246,238880471.14891106,317476197.9221992,169951837.53696543,24449992.87813582
1790,2015-12-03,20086771.84002775,122.490335103283,846768.2960705217,1179079.0,1309708.0,238880471.14891106,317476197.9221992,169951837.53696543,24449992.87813582,18461575.781818863
1791,2015-12-04,32434322.080691297,122.490335103283,846768.2960705217,1179079.0,1309708.0,317476197.9221992,169951837.53696543,24449992.87813582,18461575.781818863,20086771.84002775
1792,2015-12-07,27696282.68261771,122.490335103283,846768.2960705217,1179079.0,1309708.0,169951837.53696543,24449992.87813582,18461575.781818863,20086771.84002775,32434322.080691297
1793,2015-12-08,52925195.49190469,122.490335103283,846768.2960705217,1179079.0,1309708.0,24449992.87813582,18461575.781818863,20086771.84002775,32434322.080691297,27696282.68261771
1794,2015-12-09,583812876.6690722,122.490335103283,846768.2960705217,1179079.0,1309708.0,18461575.781818863,20086771.84002775,32434322.080691297,27696282.68261771,52925195.49190469
1795,2015-12-10,379830829.24263746,122.490335103283,846768.2960705217,1179079.0,1309708.0,20086771.84002775,32434322.080691297,27696282.68261771,52925195.49190469,583812876.6690722
1796,2015-12-11,81743256.80182153,122.490335103283,846768.2960705217,1179079.0,1309708.0,32434322.080691297,27696282.68261771,52925195.49190469,583812876.6690722,379830829.24263746
1797,2015-12-14,369882808.6517878,122.490335103283,846768.2960705217,1179079.0,1309708.0,27696282.68261771,52925195.49190469,583812876.6690722,379830829.24263746,81743256.80182153
1798,2015-12-15,92479677.8624489,122.490335103283,846768.2960705217,1179079.0,1309708.0,52925195.49190469,583812876.6690722,379830829.24263746,81743256.80182153,369882808.6517878
1799,2015-12-16,39994202.84050473,122.490335103283,846768.2960705217,1179079.0,1309708.0,583812876.6690722,379830829.24263746,81743256.80182153,369882808.6517878,92479677.8624489
1800,2015-12-17,216548066.76139733,122.490335103283,846768.2960705217,1179079.0,1309708.0,379830829.24263746,81743256.80182153,369882808.6517878,92479677.8624489,39994202.84050473
1801,2015-12-18,121167189.49344023,122.490335103283,846768.2960705217,1179079.0,1309708.0,81743256.80182153,369882808.6517878,92479677.8624489,39994202.84050473,216548066.76139733
1802,2015-12-21,436829924.2136173,122.490335103283,846768.2960705217,1179079.0,1309708.0,369882808.6517878,92479677.8624489,39994202.84050473,216548066.76139733,121167189.49344023
1803,2015-12-22,47533315.98849139,122.490335103283,846768.2960705217,1179079.0,1309708.0,92479677.8624489,39994202.84050473,216548066.76139733,121167189.49344023,436829924.2136173
1804,2015-12-23,179230878.593198,122.490335103283,846768.2960705217,1179079.0,1309708.0,39994202.84050473,216548066.76139733,121167189.49344023,436829924.2136173,47533315.98849139
1805,2015-12-24,287507520.63737273,122.490335103283,846768.2960705217,1179079.0,1309708.0,216548066.76139733,121167189.49344023,436829924.2136173,47533315.98849139,179230878.593198
1806,2015-12-28,752589421.6520141,122.490335103283,846768.2960705217,1179079.0,1309708.0,121167189.49344023,436829924.2136173,47533315.98849139,179230878.593198,287507520.63737273
1807,2015-12-29,28796799.600921225,122.490335103283,846768.2960705217,1179079.0,1309708.0,436829924.2136173,47533315.98849139,179230878.593198,287507520.63737273,752589421.6520141
1808,2015-12-30,32342330.84085654,122.490335103283,846768.2960705217,1179079.0,1309708.0,47533315.98849139,179230878.593198,287507520.63737273,752589421.6520141,28796799.600921225
1809,2015-12-31,88623764.8276569,122.490335103283,846768.2960705217,1179079.0,1309708.0,179230878.593198,287507520.63737273,752589421.6520141,28796799.600921225,32342330.84085654
1810,2016-01-01,0.0,123.06034404228402,855943.1493177149,917031.0,1513239.0,287507520.63737273,752589421.6520141,28796799.600921225,32342330.84085654,88623764.8276569
1811,2016-01-04,12577411.030825306,123.06034404228402,855943.1493177149,917031.0,1513239.0,752589421.6520141,28796799.600921225,32342330.84085654,88623764.8276569,0.0
1812,2016-01-05,19077875.859458324,123.06034404228402,855943.1493177149,917031.0,1513239.0,28796799.600921225,32342330.84085654,88623764.8276569,0.0,12577411.030825306
1813,2016-01-06,32855448.46188328,123.06034404228402,855943.1493177149,917031.0,1513239.0,32342330.84085654,88623764.8276569,0.0,12577411.030825306,19077875.859458324
1814,2016-01-07,33000414.334329013,123.06034404228402,855943.1493177149,917031.0,1513239.0,88623764.8276569,0.0,12577411.030825306,19077875.859458324,32855448.46188328
1815,2016-01-08,372802111.0998741,123.06034404228402,855943.1493177149,917031.0,1513239.0,0.0,12577411.030825306,19077875.859458324,32855448.46188328,33000414.334329013
1816,2016-01-11,681206350.5239758,123.06034404228402,855943.1493177149,917031.0,1513239.0,12577411.030825306,19077875.859458324,32855448.46188328,33000414.334329013,372802111.0998741
1817,2016-01-12,457904989.98997045,123.06034404228402,855943.1493177149,917031.0,1513239.0,19077875.859458324,32855448.46188328,33000414.334329013,372802111.0998741,681206350.5239758
1818,2016-01-13,61536160.82589098,123.06034404228402,855943.1493177149,917031.0,1513239.0,32855448.46188328,33000414.334329013,372802111.0998741,681206350.5239758,457904989.98997045
1819,2016-01-14,150447629.31707662,123.06034404228402,855943.1493177149,917031.0,1513239.0,33000414.334329013,372802111.0998741,681206350.5239758,457904989.98997045,61536160.82589098
1820,2016-01-15,149916493.62231094,123.06034404228402,855943.1493177149,917031.0,1513239.0,372802111.0998741,681206350.5239758,457904989.98997045,61536160.82589098,150447629.31707662
1821,2016-01-18,31859735.39566946,123.06034404228402,855943.1493177149,917031.0,1513239.0,681206350.5239758,457904989.98997045,61536160.82589098,150447629.31707662,149916493.62231094
1822,2016-01-19,39051824.74887415,123.06034404228402,855943.1493177149,917031.0,1513239.0,457904989.98997045,61536160.82589098,150447629.31707662,149916493.62231094,31859735.39566946
1823,2016-01-20,63157971.321655236,123.06034404228402,855943.1493177149,917031.0,1513239.0,61536160.82589098,150447629.31707662,149916493.62231094,31859735.39566946,39051824.74887415
1824,2016-01-21,484030803.12409097,123.06034404228402,855943.1493177149,917031.0,1513239.0,150447629.31707662,149916493.62231094,31859735.39566946,39051824.74887415,63157971.321655236
1825,2016-01-22,70989924.4792145,123.06034404228402,855943.1493177149,917031.0,1513239.0,149916493.62231094,31859735.39566946,39051824.74887415,63157971.321655236,484030803.12409097
1826,2016-01-25,516864418.4097824,123.06034404228402,855943.1493177149,917031.0,1513239.0,31859735.39566946,39051824.74887415,63157971.321655236,484030803.12409097,70989924.4792145
1827,2016-01-26,316709810.7905265,123.06034404228402,855943.1493177149,917031.0,1513239.0,39051824.74887415,63157971.321655236,484030803.12409097,70989924.4792145,516864418.4097824
1828,2016-01-27,316683522.84430516,123.06034404228402,855943.1493177149,917031.0,1513239.0,63157971.321655236,484030803.12409097,70989924.4792145,516864418.4097824,316709810.7905265
1829,2016-01-28,70980501.83031094,123.06034404228402,855943.1493177149,917031.0,1513239.0,484030803.12409097,70989924.4792145,516864418.4097824,316709810.7905265,316683522.84430516
1830,2016-01-29,34302084.006689936,123.06034404228402,855943.1493177149,917031.0,1513239.0,70989924.4792145,516864418.4097824,316709810.7905265,316683522.84430516,70980501.83031094
1831,2016-01-31,97026196.20387349,123.06034404228402,855943.1493177149,917031.0,1513239.0,516864418.4097824,316709810.7905265,316683522.84430516,70980501.83031094,34302084.006689936
1832,2016-02-01,23673088.786129206,123.06034404228402,795022.7754254399,1205040.0,1304734.0,316709810.7905265,316683522.84430516,70980501.83031094,34302084.006689936,97026196.20387349
1833,2016-02-02,13005438.289578967,123.06034404228402,795022.7754254399,1205040.0,1304734.0,316683522.84430516,70980501.83031094,34302084.006689936,97026196.20387349,23673088.786129206
1834,2016-02-03,18176415.838692386,123.06034404228402,795022.7754254399,1205040.0,1304734.0,70980501.83031094,34302084.006689936,97026196.20387349,23673088.786129206,13005438.289578967
1835,2016-02-04,27642716.058143117,123.06034404228402,795022.7754254399,1205040.0,1304734.0,34302084.006689936,97026196.20387349,23673088.786129206,13005438.289578967,18176415.838692386
1836,2016-02-05,325680448.04736555,123.06034404228402,795022.7754254399,1205040.0,1304734.0,97026196.20387349,23673088.786129206,13005438.289578967,18176415.838692386,27642716.058143117
1837,2016-02-10,738717888.143436,123.06034404228402,795022.7754254399,1205040.0,1304734.0,23673088.786129206,13005438.289578967,18176415.838692386,27642716.058143117,325680448.04736555
1838,2016-02-11,52418702.78219353,123.06034404228402,795022.7754254399,1205040.0,1304734.0,13005438.289578967,18176415.838692386,27642716.058143117,325680448.04736555,738717888.143436
1839,2016-02-12,364832448.4817501,123.06034404228402,795022.7754254399,1205040.0,1304734.0,18176415.838692386,27642716.058143117,325680448.04736555,738717888.143436,52418702.78219353
1840,2016-02-15,182475213.28314853,123.06034404228402,795022.7754254399,1205040.0,1304734.0,27642716.058143117,325680448.04736555,738717888.143436,52418702.78219353,364832448.4817501
1841,2016-02-16,32481566.91834333,123.06034404228402,795022.7754254399,1205040.0,1304734.0,325680448.04736555,738717888.143436,52418702.78219353,364832448.4817501,182475213.28314853
1842,2016-02-17,91113096.31401297,123.06034404228402,795022.7754254399,1205040.0,1304734.0,738717888.143436,52418702.78219353,364832448.4817501,182475213.28314853,32481566.91834333
1843,2016-02-18,37259874.72369826,123.06034404228402,795022.7754254399,1205040.0,1304734.0,52418702.78219353,364832448.4817501,182475213.28314853,32481566.91834333,91113096.31401297
1844,2016-02-19,86639371.0505415,123.06034404228402,795022.7754254399,1205040.0,1304734.0,364832448.4817501,182475213.28314853,32481566.91834333,91113096.31401297,37259874.72369826
1845,2016-02-22,481415488.0914084,123.06034404228402,795022.7754254399,1205040.0,1304734.0,182475213.28314853,32481566.91834333,91113096.31401297,37259874.72369826,86639371.0505415
1846,2016-02-23,146182752.5484118,123.06034404228402,795022.7754254399,1205040.0,1304734.0,32481566.91834333,91113096.31401297,37259874.72369826,86639371.0505415,481415488.0914084
1847,2016-02-24,48595380.5953104,123.06034404228402,795022.7754254399,1205040.0,1304734.0,91113096.31401297,37259874.72369826,86639371.0505415,481415488.0914084,146182752.5484118
1848,2016-02-25,757847330.5056189,123.06034404228402,795022.7754254399,1205040.0,1304734.0,37259874.72369826,86639371.0505415,481415488.0914084,146182752.5484118,48595380.5953104
1849,2016-02-26,40869995.1874479,123.06034404228402,795022.7754254399,1205040.0,1304734.0,86639371.0505415,481415488.0914084,146182752.5484118,48595380.5953104,757847330.5056189
1850,2016-02-29,547768192.6217262,123.06034404228402,795022.7754254399,1205040.0,1304734.0,481415488.0914084,146182752.5484118,48595380.5953104,757847330.5056189,40869995.1874479
1851,2016-03-01,26595585.960531674,123.06034404228402,786058.0651458439,1276620.0,1381202.0,146182752.5484118,48595380.5953104,757847330.5056189,40869995.1874479,547768192.6217262
1852,2016-03-02,14529093.394273384,123.06034404228402,786058.0651458439,1276620.0,1381202.0,48595380.5953104,757847330.5056189,40869995.1874479,547768192.6217262,26595585.960531674
1853,2016-03-03,16977200.87746495,123.06034404228402,786058.0651458439,1276620.0,1381202.0,757847330.5056189,40869995.1874479,547768192.6217262,26595585.960531674,14529093.394273384
1854,2016-03-04,16292776.451418476,123.06034404228402,786058.0651458439,1276620.0,1381202.0,40869995.1874479,547768192.6217262,26595585.960531674,14529093.394273384,16977200.87746495
1855,2016-03-07,25539868.98645991,123.06034404228402,786058.0651458439,1276620.0,1381202.0,547768192.6217262,26595585.960531674,14529093.394273384,16977200.87746495,16292776.451418476
1856,2016-03-08,62768350.06949547,123.06034404228402,786058.0651458439,1276620.0,1381202.0,26595585.960531674,14529093.394273384,16977200.87746495,16292776.451418476,25539868.98645991
1857,2016-03-09,493163475.64875567,123.06034404228402,786058.0651458439,1276620.0,1381202.0,14529093.394273384,16977200.87746495,16292776.451418476,25539868.98645991,62768350.06949547
1858,2016-03-10,497638504.91458654,123.06034404228402,786058.0651458439,1276620.0,1381202.0,16977200.87746495,16292776.451418476,25539868.98645991,62768350.06949547,493163475.64875567
1859,2016-03-11,77888846.8902639,123.06034404228402,786058.0651458439,1276620.0,1381202.0,16292776.451418476,25539868.98645991,62768350.06949547,493163475.64875567,497638504.91458654
1860,2016-03-14,356076210.74632597,123.06034404228402,786058.0651458439,1276620.0,1381202.0,25539868.98645991,62768350.06949547,493163475.64875567,497638504.91458654,77888846.8902639
1861,2016-03-15,114342880.99886204,123.06034404228402,786058.0651458439,1276620.0,1381202.0,62768350.06949547,493163475.64875567,497638504.91458654,77888846.8902639,356076210.74632597
1862,2016-03-16,45952446.6942034,123.06034404228402,786058.0651458439,1276620.0,1381202.0,493163475.64875567,497638504.91458654,77888846.8902639,356076210.74632597,114342880.99886204
1863,2016-03-17,98590238.70694134,123.06034404228402,786058.0651458439,1276620.0,1381202.0,497638504.91458654,77888846.8902639,356076210.74632597,114342880.99886204,45952446.6942034
1864,2016-03-18,54169689.50886218,123.06034404228402,786058.0651458439,1276620.0,1381202.0,77888846.8902639,356076210.74632597,114342880.99886204,45952446.6942034,98590238.70694134
1865,2016-03-21,398302635.5789358,123.06034404228402,786058.0651458439,1276620.0,1381202.0,356076210.74632597,114342880.99886204,45952446.6942034,98590238.70694134,54169689.50886218
1866,2016-03-22,80020010.59830542,123.06034404228402,786058.0651458439,1276620.0,1381202.0,114342880.99886204,45952446.6942034,98590238.70694134,54169689.50886218,398302635.5789358
1867,2016-03-23,179317752.29814288,123.06034404228402,786058.0651458439,1276620.0,1381202.0,45952446.6942034,98590238.70694134,54169689.50886218,398302635.5789358,80020010.59830542
1868,2016-03-24,187484504.18770573,123.06034404228402,786058.0651458439,1276620.0,1381202.0,98590238.70694134,54169689.50886218,398302635.5789358,80020010.59830542,179317752.29814288
1869,2016-03-28,932506266.8377467,123.06034404228402,786058.0651458439,1276620.0,1381202.0,54169689.50886218,398302635.5789358,80020010.59830542,179317752.29814288,187484504.18770573
1870,2016-03-29,28711573.33940269,123.06034404228402,786058.0651458439,1276620.0,1381202.0,398302635.5789358,80020010.59830542,179317752.29814288,187484504.18770573,932506266.8377467
1871,2016-03-30,26396443.072623957,123.06034404228402,786058.0651458439,1276620.0,1381202.0,80020010.59830542,179317752.29814288,187484504.18770573,932506266.8377467,28711573.33940269
1872,2016-03-31,188496863.43408147,123.06034404228402,786058.0651458439,1276620.0,1381202.0,179317752.29814288,187484504.18770573,932506266.8377467,28711573.33940269,26396443.072623957
1873,2016-04-01,19299299.55636819,126.30502067853,823425.9399687416,1374485.0,1493261.0,187484504.18770573,932506266.8377467,28711573.33940269,26396443.072623957,188496863.43408147
1874,2016-04-04,19199100.9179324,126.30502067853,823425.9399687416,1374485.0,1493261.0,932506266.8377467,28711573.33940269,26396443.072623957,188496863.43408147,19299299.55636819
1875,2016-04-05,21820894.758856166,126.30502067853,823425.9399687416,1374485.0,1493261.0,28711573.33940269,26396443.072623957,188496863.43408147,19299299.55636819,19199100.9179324
1876,2016-04-06,25639782.77312249,126.30502067853,823425.9399687416,1374485.0,1493261.0,26396443.072623957,188496863.43408147,19299299.55636819,19199100.9179324,21820894.758856166
1877,2016-04-07,34878575.20839428,126.30502067853,823425.9399687416,1374485.0,1493261.0,188496863.43408147,19299299.55636819,19199100.9179324,21820894.758856166,25639782.77312249
1878,2016-04-08,392654394.0651262,126.30502067853,823425.9399687416,1374485.0,1493261.0,19299299.55636819,19199100.9179324,21820894.758856166,25639782.77312249,34878575.20839428
1879,2016-04-11,852422012.723226,126.30502067853,823425.9399687416,1374485.0,1493261.0,19199100.9179324,21820894.758856166,25639782.77312249,34878575.20839428,392654394.0651262
1880,2016-04-12,343786802.14924955,126.30502067853,823425.9399687416,1374485.0,1493261.0,21820894.758856166,25639782.77312249,34878575.20839428,392654394.0651262,852422012.723226
1881,2016-04-13,52135330.18021612,126.30502067853,823425.9399687416,1374485.0,1493261.0,25639782.77312249,34878575.20839428,392654394.0651262,852422012.723226,343786802.14924955
1882,2016-04-14,146263136.48721224,126.30502067853,823425.9399687416,1374485.0,1493261.0,34878575.20839428,392654394.0651262,852422012.723226,343786802.14924955,52135330.18021612
1883,2016-04-15,113788959.84893326,126.30502067853,823425.9399687416,1374485.0,1493261.0,392654394.0651262,852422012.723226,343786802.14924955,52135330.18021612,146263136.48721224
1884,2016-04-18,29758037.062540684,126.30502067853,823425.9399687416,1374485.0,1493261.0,852422012.723226,343786802.14924955,52135330.18021612,146263136.48721224,113788959.84893326
1885,2016-04-19,38489783.99189563,126.30502067853,823425.9399687416,1374485.0,1493261.0,343786802.14924955,52135330.18021612,146263136.48721224,113788959.84893326,29758037.062540684
1886,2016-04-20,226673222.66931146,126.30502067853,823425.9399687416,1374485.0,1493261.0,52135330.18021612,146263136.48721224,113788959.84893326,29758037.062540684,38489783.99189563
1887,2016-04-22,402178237.3326731,126.30502067853,823425.9399687416,1374485.0,1493261.0,146263136.48721224,113788959.84893326,29758037.062540684,38489783.99189563,226673222.66931146
1888,2016-04-25,676825794.292507,126.30502067853,823425.9399687416,1374485.0,1493261.0,113788959.84893326,29758037.062540684,38489783.99189563,226673222.66931146,402178237.3326731
1889,2016-04-26,87495284.47408052,126.30502067853,823425.9399687416,1374485.0,1493261.0,29758037.062540684,38489783.99189563,226673222.66931146,402178237.3326731,676825794.292507
1890,2016-04-27,417180645.2671042,126.30502067853,823425.9399687416,1374485.0,1493261.0,38489783.99189563,226673222.66931146,402178237.3326731,676825794.292507,87495284.47408052
1891,2016-04-28,41733805.20025302,126.30502067853,823425.9399687416,1374485.0,1493261.0,226673222.66931146,402178237.3326731,676825794.292507,87495284.47408052,417180645.2671042
1892,2016-04-29,43017591.03660144,126.30502067853,823425.9399687416,1374485.0,1493261.0,402178237.3326731,676825794.292507,87495284.47408052,417180645.2671042,41733805.20025302
1893,2016-04-30,230111750.56286752,126.30502067853,823425.9399687416,1374485.0,1493261.0,676825794.292507,87495284.47408052,417180645.2671042,41733805.20025302,43017591.03660144
1894,2016-05-01,0.0,126.30502067853,806560.3424787507,1258970.0,1321814.0,87495284.47408052,417180645.2671042,41733805.20025302,43017591.03660144,230111750.56286752
1895,2016-05-02,22926008.54525607,126.30502067853,806560.3424787507,1258970.0,1321814.0,417180645.2671042,41733805.20025302,43017591.03660144,230111750.56286752,0.0
1896,2016-05-03,19862719.87795329,126.30502067853,806560.3424787507,1258970.0,1321814.0,41733805.20025302,43017591.03660144,230111750.56286752,0.0,22926008.54525607
1897,2016-05-04,18981155.65966156,126.30502067853,806560.3424787507,1258970.0,1321814.0,43017591.03660144,230111750.56286752,0.0,22926008.54525607,19862719.87795329
1898,2016-05-05,21948273.67208541,126.30502067853,806560.3424787507,1258970.0,1321814.0,230111750.56286752,0.0,22926008.54525607,19862719.87795329,18981155.65966156
1899,2016-05-06,47197711.32017889,126.30502067853,806560.3424787507,1258970.0,1321814.0,0.0,22926008.54525607,19862719.87795329,18981155.65966156,21948273.67208541
1900,2016-05-09,504435166.03618425,126.30502067853,806560.3424787507,1258970.0,1321814.0,22926008.54525607,19862719.87795329,18981155.65966156,21948273.67208541,47197711.32017889
1901,2016-05-10,639180020.3437883,126.30502067853,806560.3424787507,1258970.0,1321814.0,19862719.87795329,18981155.65966156,21948273.67208541,47197711.32017889,504435166.03618425
1902,2016-05-11,60210266.26845993,126.30502067853,806560.3424787507,1258970.0,1321814.0,18981155.65966156,21948273.67208541,47197711.32017889,504435166.03618425,639180020.3437883
1903,2016-05-12,392344115.2514919,126.30502067853,806560.3424787507,1258970.0,1321814.0,21948273.67208541,47197711.32017889,504435166.03618425,639180020.3437883,60210266.26845993
1904,2016-05-13,74695176.93754502,126.30502067853,806560.3424787507,1258970.0,1321814.0,47197711.32017889,504435166.03618425,639180020.3437883,60210266.26845993,392344115.2514919
1905,2016-05-16,27172673.56647381,126.30502067853,806560.3424787507,1258970.0,1321814.0,504435166.03618425,639180020.3437883,60210266.26845993,392344115.2514919,74695176.93754502
1906,2016-05-17,120526880.88647139,126.30502067853,806560.3424787507,1258970.0,1321814.0,639180020.3437883,60210266.26845993,392344115.2514919,74695176.93754502,27172673.56647381
1907,2016-05-18,25422600.018227313,126.30502067853,806560.3424787507,1258970.0,1321814.0,60210266.26845993,392344115.2514919,74695176.93754502,27172673.56647381,120526880.88647139
1908,2016-05-19,40675992.83322276,126.30502067853,806560.3424787507,1258970.0,1321814.0,392344115.2514919,74695176.93754502,27172673.56647381,120526880.88647139,25422600.018227313
1909,2016-05-20,178309576.25436038,126.30502067853,806560.3424787507,1258970.0,1321814.0,74695176.93754502,27172673.56647381,120526880.88647139,25422600.018227313,40675992.83322276
1910,2016-05-23,444453879.78942573,126.30502067853,806560.3424787507,1258970.0,1321814.0,27172673.56647381,120526880.88647139,25422600.018227313,40675992.83322276,178309576.25436038
1911,2016-05-24,54530789.99612935,126.30502067853,806560.3424787507,1258970.0,1321814.0,120526880.88647139,25422600.018227313,40675992.83322276,178309576.25436038,444453879.78942573
1912,2016-05-25,733313139.7154619,126.30502067853,806560.3424787507,1258970.0,1321814.0,25422600.018227313,40675992.83322276,178309576.25436038,444453879.78942573,54530789.99612935
1913,2016-05-27,365248446.3438654,126.30502067853,806560.3424787507,1258970.0,1321814.0,40675992.83322276,178309576.25436038,444453879.78942573,54530789.99612935,733313139.7154619
1914,2016-05-30,24709258.032326847,126.30502067853,806560.3424787507,1258970.0,1321814.0,178309576.25436038,444453879.78942573,54530789.99612935,733313139.7154619,365248446.3438654
1915,2016-05-31,155257938.27262524,126.30502067853,806560.3424787507,1258970.0,1321814.0,444453879.78942573,54530789.99612935,733313139.7154619,365248446.3438654,24709258.032326847
1916,2016-06-01,16899108.607792426,126.30502067853,808214.754337891,1209991.0,1282606.0,54530789.99612935,733313139.7154619,365248446.3438654,24709258.032326847,155257938.27262524
1917,2016-06-02,18409779.255289212,126.30502067853,808214.754337891,1209991.0,1282606.0,733313139.7154619,365248446.3438654,24709258.032326847,155257938.27262524,16899108.607792426
1918,2016-06-03,21775073.26642991,126.30502067853,808214.754337891,1209991.0,1282606.0,365248446.3438654,24709258.032326847,155257938.27262524,16899108.607792426,18409779.255289212
1919,2016-06-06,21618064.663222853,126.30502067853,808214.754337891,1209991.0,1282606.0,24709258.032326847,155257938.27262524,16899108.607792426,18409779.255289212,21775073.26642991
1920,2016-06-07,20122304.940112196,126.30502067853,808214.754337891,1209991.0,1282606.0,155257938.27262524,16899108.607792426,18409779.255289212,21775073.26642991,21618064.663222853
1921,2016-06-08,68736845.2853937,126.30502067853,808214.754337891,1209991.0,1282606.0,16899108.607792426,18409779.255289212,21775073.26642991,21618064.663222853,20122304.940112196
1922,2016-06-09,584768590.7991219,126.30502067853,808214.754337891,1209991.0,1282606.0,18409779.255289212,21775073.26642991,21618064.663222853,20122304.940112196,68736845.2853937
1923,2016-06-10,524878898.54062766,126.30502067853,808214.754337891,1209991.0,1282606.0,21775073.26642991,21618064.663222853,20122304.940112196,68736845.2853937,584768590.7991219
1924,2016-06-13,338626767.760399,126.30502067853,808214.754337891,1209991.0,1282606.0,21618064.663222853,20122304.940112196,68736845.2853937,584768590.7991219,524878898.54062766
1925,2016-06-14,86668241.33628888,126.30502067853,808214.754337891,1209991.0,1282606.0,20122304.940112196,68736845.2853937,584768590.7991219,524878898.54062766,338626767.760399
